speech,3,sdn,1.17
speech,1,ach,5.62
speech,2,ach,2.32
speech,3,wgw,1.89
speech,1,wgw,4.33
speech,2,wgw,3.32
speech,1,sdn,5.13
speech,3,ach,4.7
speech,2,sdn,3.65
ball,2,sdn,6.51
ball,2,ach,0.76
ball,1,wgw,4.06
ball,2,wgw,6.69
ball,1,sdn,3.26
ball,3,sdn,4.24
ball,3,wgw,6.91
ball,3,ach,0.71
ball,1,ach,0.48
