speech,3,wgw,3.44
speech,2,ach,4.72
speech,3,ach,6.74
speech,3,sdn,3.95
speech,1,ach,6.35
speech,1,sdn,4.36
speech,2,wgw,7.96
speech,1,wgw,7.93
speech,2,sdn,4.59
ball,2,wgw,7.94
ball,3,wgw,9.16
ball,1,ach,1.83
ball,3,sdn,4.52
ball,1,wgw,2.53
ball,1,sdn,9.9
ball,3,ach,0.35
ball,2,ach,1.97
ball,2,sdn,7.4
