speech,1,wgw,7.19
speech,1,ach,3.93
speech,3,sdn,5.77
speech,3,wgw,4.08
speech,2,wgw,6.53
speech,2,sdn,5.46
speech,1,sdn,8.82
speech,3,ach,1.1
speech,2,ach,3.39
ball,1,sdn,7.07
ball,2,wgw,7.25
ball,2,sdn,7.66
ball,1,ach,0.05
ball,3,ach,0
ball,3,wgw,8.09
ball,2,ach,0.05
ball,3,sdn,5.92
ball,1,wgw,3.39
