speech,3,sdn,6.55
speech,2,ach,0.72
speech,1,ach,3.31
speech,1,sdn,7.94
speech,3,wgw,4.57
speech,2,wgw,6.64
speech,1,wgw,6.73
speech,2,sdn,8.98
speech,3,ach,0.05
ball,2,wgw,6.63
ball,2,ach,0
ball,1,ach,2.52
ball,1,wgw,8.14
ball,3,sdn,8.77
ball,3,ach,0.61
ball,2,sdn,8.4
ball,3,wgw,8.96
ball,1,sdn,5.74
