speech,1,ach,8.49
speech,1,wgw,8.79
speech,2,wgw,8.64
speech,1,sdn,7.81
speech,3,sdn,8.24
speech,2,sdn,7.84
speech,3,wgw,8.29
speech,2,ach,8.34
speech,3,ach,8.97
ball,3,sdn,8.19
ball,2,wgw,8.17
ball,2,sdn,8.37
ball,1,ach,8.82
ball,3,wgw,7.71
ball,2,ach,8.84
ball,1,wgw,7.99
ball,3,ach,7.74
ball,1,sdn,8.02
