speech,2,wgw,6.99
speech,2,sdn,6.86
speech,3,wgw,4.74
speech,2,ach,1.78
speech,3,ach,2.27
speech,1,ach,4.08
speech,1,sdn,7.12
speech,1,wgw,6.97
speech,3,sdn,7.57
ball,2,sdn,6.38
ball,3,sdn,7.17
ball,2,wgw,2.66
ball,3,ach,0.77
ball,1,ach,1.58
ball,1,wgw,6.51
ball,1,sdn,7.19
ball,2,ach,1.32
ball,3,wgw,7.3
