speech,1,ach,9.25
speech,2,sdn,9.85
speech,2,ach,9.82
speech,1,wgw,10
speech,2,wgw,9.6
speech,3,sdn,9.65
speech,3,wgw,8.72
speech,1,sdn,8.94
speech,3,ach,8.62
ball,3,ach,9.05
ball,3,wgw,9.12
ball,2,wgw,9.22
ball,1,wgw,9.92
ball,1,ach,9.5
ball,1,sdn,8.04
ball,3,sdn,8.69
ball,2,sdn,8.89
ball,2,ach,9.3
