speech,2,sdn,8.12
speech,3,ach,3.24
speech,1,wgw,5.95
speech,2,ach,1.66
speech,3,wgw,7.29
speech,3,sdn,7.62
speech,1,ach,2.09
speech,2,wgw,7.78
speech,1,sdn,7.88
ball,3,sdn,9.34
ball,1,ach,1.61
ball,3,ach,2.85
ball,2,sdn,9.39
ball,1,sdn,9.16
ball,2,wgw,4.41
ball,2,ach,0.56
ball,1,wgw,5.84
ball,3,wgw,7.3
