speech,1,ach,5.43
speech,2,sdn,3.44
speech,2,ach,6.92
speech,3,sdn,5.3
speech,2,wgw,6.46
speech,3,wgw,7.55
speech,3,ach,5.18
speech,1,sdn,5.61
speech,1,wgw,7.2
ball,3,sdn,6.15
ball,2,sdn,5.51
ball,2,wgw,5.69
ball,1,wgw,5.08
ball,1,sdn,4.51
ball,1,ach,0
ball,3,ach,1.55
ball,2,ach,2.58
ball,3,wgw,5.92
