speech,1,sdn,8.21
speech,2,sdn,2.17
speech,3,sdn,7.52
speech,2,wgw,1.5
speech,1,ach,0
speech,1,wgw,8.5
speech,3,ach,7.88
speech,3,wgw,6.28
speech,2,ach,1.4
ball,3,sdn,6.68
ball,1,sdn,7.85
ball,2,ach,0
ball,3,wgw,5.66
ball,2,sdn,4.11
ball,2,wgw,5.86
ball,3,ach,1.58
ball,1,ach,2.25
ball,1,wgw,8.8
