speech,3,ach,5.41
speech,2,ach,5.58
speech,3,sdn,2.52
speech,2,wgw,4.28
speech,3,wgw,4.7
speech,1,sdn,5.77
speech,2,sdn,7.29
speech,1,wgw,8.04
speech,1,ach,5.86
ball,2,sdn,5.79
ball,3,wgw,5.46
ball,3,sdn,5.74
ball,2,wgw,4.38
ball,1,sdn,5.61
ball,2,ach,1.38
ball,3,ach,1.37
ball,1,wgw,6.35
ball,1,ach,1.28
