speech,3,wgw,6.51
speech,3,sdn,7.89
speech,1,sdn,5.61
speech,1,wgw,6.23
speech,3,ach,1.33
speech,2,sdn,3.34
speech,2,ach,1.23
speech,2,wgw,5.36
speech,1,ach,1.66
ball,3,ach,5.26
ball,3,sdn,7.71
ball,2,wgw,8.4
ball,3,wgw,8.03
ball,1,sdn,9.31
ball,1,wgw,7.11
ball,2,sdn,7.83
ball,1,ach,1.76
ball,2,ach,1.91
