speech,2,ach,6.76
speech,1,ach,6.81
speech,3,sdn,4
speech,2,sdn,7.15
speech,1,sdn,8.55
speech,3,wgw,2.62
speech,3,ach,7.32
speech,2,wgw,6.02
speech,1,wgw,6.84
ball,2,wgw,8.03
ball,2,sdn,8.98
ball,1,sdn,9.59
ball,3,ach,2.93
ball,1,ach,2.75
ball,2,ach,3.63
ball,1,wgw,6.69
ball,3,sdn,9.84
ball,3,wgw,8.14
