speech,2,wgw,6.51
speech,3,ach,2.47
speech,3,wgw,9.34
speech,3,sdn,9.13
speech,1,sdn,6.66
speech,1,ach,0.74
speech,1,wgw,9.05
speech,2,ach,5.03
speech,2,sdn,5.38
ball,3,sdn,6.69
ball,2,ach,0.95
ball,1,sdn,8.09
ball,3,wgw,6.64
ball,2,sdn,7.86
ball,2,wgw,3.32
ball,1,wgw,4.87
ball,3,ach,0.97
ball,1,ach,0.95
