speech,3,wgw,6.07
speech,3,sdn,7.55
speech,1,wgw,7.42
speech,1,sdn,8.21
speech,1,ach,1.02
speech,3,ach,1.22
speech,2,ach,0.95
speech,2,wgw,7.43
speech,2,sdn,8.11
ball,1,sdn,7.29
ball,3,sdn,7.99
ball,2,sdn,7.43
ball,1,ach,0.67
ball,3,ach,0.59
ball,2,ach,0.48
ball,3,wgw,7.19
ball,2,wgw,6.09
ball,1,wgw,7.19
